"subj_code","condition","desktop_conf","attent_conf","Ysym_side","test_stimulus","dv_selection","age","gender","tech_issues","dv_selection_rec"
"N5NHonttmH6k",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",1,30,"1: male",NA,"None"
"NrzI0euTPbBG",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,24,"1: male",NA,"not-Ysym"
"Pdv6q0JYK3GL",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",1,51,"1: male",NA,"None"
"RejVdfaZlOgr",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,41,"2: female",NA,"not-Ysym"
"Rm42sR5YfXVc",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,52,"2: female","none","not-Ysym"
"WAov220KqQDc",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,33,"2: female",NA,"not-Ysym"
"XpV1cGXrBjXH",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,31,"1: male",NA,"not-Ysym"
"aVeC6PpaLbi1",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,28,"1: male","N/A","not-Ysym"
"c8CT83wmMvtM",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,41,"1: male",NA,"not-Ysym"
"dUwadZw948ZG",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",2,30,"1: male","None","Ysym"
"dc2acdulWaMf",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",2,40,"2: female",NA,"Ysym"
"eT4RgE2mW6mB",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,51,"2: female","all worked well","not-Ysym"
"eWQNWX8gT6AG",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,23,"2: female",NA,"not-Ysym"
"gfoGwnvHMbUR",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,56,"2: female",NA,"not-Ysym"
"lQmSUxV5g15Q",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",2,40,"1: male",NA,"Ysym"
"nwGtoAKEZqh0",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",1,30,"1: male","no errors","None"
"o4G9KAd8W9h6",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,23,"1: male",NA,"not-Ysym"
"sVZo3Wa60897",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,20,"1: male",NA,"not-Ysym"
"vNd3ixPBckTa",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",0,39,"1: male","no errors","not-Ysym"
"wojf1U158SlR",10,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_90_Rotation.svg",2,50,"2: female","none","Ysym"
"2HDrpgqpEzo6",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,41,"1: male","None","Ysym"
"6zpvvfZWaaLZ",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,38,"2: female","None","not-Ysym"
"8QHLu3MmKNXZ",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,34,"2: female","none","not-Ysym"
"9X4xeSXHzhIs",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,20,"1: male",NA,"Ysym"
"9r4DyIxzUDRl",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,21,"1: male",NA,"Ysym"
"A6Pdb4UN2qfh",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,24,"1: male",NA,"Ysym"
"FW9Bg1zZUFD3",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,45,"2: female",NA,"Ysym"
"GIiXP1cR5HUb",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,40,"2: female",NA,"not-Ysym"
"GolZTtEQpDXC",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,54,"1: male",NA,"not-Ysym"
"H03EqlsQfArU",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,25,"1: male",NA,"Ysym"
"ILgbgdezTRuZ",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,21,"2: female","No errors","Ysym"
"KDpXBL5o053G",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,27,"1: male",NA,"Ysym"
"Na5bmpFStubi",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",1,47,"1: male",NA,"None"
"P3w4rYSOJgST",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",1,34,"2: female",NA,"None"
"Q61ff88IfdzQ",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,75,"2: female","I did not come across any errors at all, thank you.","not-Ysym"
"QEEeDbhnbmGP",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,25,"1: male",NA,"not-Ysym"
"QoGHpozwcgSK",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,30,"1: male","na","not-Ysym"
"S4Do3B7NmDK5",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",1,60,"2: female",NA,"None"
"SfKfmMG8PL1w",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,37,"2: female",NA,"Ysym"
"U5xfDVVElEAR",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,32,"1: male","n/a","not-Ysym"
"UwIQDnXWXA3f",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,39,"2: female",NA,"not-Ysym"
"Wpij1r1ecaKq",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,35,"2: female",NA,"not-Ysym"
"av7BOYOP0DP2",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,36,"1: male",NA,"Ysym"
"eOo350P9thAJ",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,33,"1: male",NA,"not-Ysym"
"p1dqcqvHOAf8",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",2,26,"2: female",NA,"Ysym"
"q9YQ1nm2j3av",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,41,"2: female",NA,"not-Ysym"
"qJtHkdy9pq3h",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,25,"2: female",NA,"not-Ysym"
"sVfNiWLMWktf",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,23,"2: female",NA,"not-Ysym"
"voaZm0YmMwXf",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,43,"1: male",NA,"not-Ysym"
"zjjIsnBz9kAz",11,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_180_Rotation.svg",0,23,"1: male","None","not-Ysym"
"3Qmtih2Wb8ap",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",2,22,"1: male",NA,"Ysym"
"4KWpKGymMZQF",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",1,50,"1: male",NA,"None"
"4SfbrtpIlbN7",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",2,25,"1: male",NA,"Ysym"
"534VFE0Uz90K",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",0,59,"1: male",NA,"not-Ysym"
"6AvOiPwwUW2W",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",0,37,"1: male",NA,"not-Ysym"
"9yUxFOzpw8AI",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",1,35,"1: male",NA,"None"
"A8BHuFDaIWgB",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",2,21,"1: male",NA,"Ysym"
"DsfBSjDQfVrr",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",0,28,"2: female",NA,"not-Ysym"
"FVC7FzdunIAz",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",2,30,"1: male",NA,"Ysym"
"GdJqllcC4ghe",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",0,40,"2: female",NA,"not-Ysym"
"J0g0XI5q16XT",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",2,21,"1: male",NA,"Ysym"
"K3r6yidjG7OS",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",0,21,"2: female",NA,"not-Ysym"
"KxD5ugoDM9Ba",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",0,22,"2: female","n/a","not-Ysym"
"OJ7HTTwY9KEW",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",0,28,"2: female",NA,"not-Ysym"
"PG55Ukrb4PgT",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",0,35,"2: female",NA,"not-Ysym"
"SRzNW95Ir5HD",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",1,48,"2: female",NA,"None"
"VpMXsDSzc6eV",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",1,35,"1: male",NA,"None"
"XGTAudRochgS",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",0,65,"1: male","All good","not-Ysym"
"c2WpmRSXIaR4",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",1,31,"2: female","none","None"
"hsrMbCNer6ui",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",1,54,"2: female",NA,"None"
"iVsjyv4cyjb3",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",2,19,"1: male",NA,"Ysym"
"jThi4bLSq3vC",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",2,28,"1: male",NA,"Ysym"
"pON1NQYAlhUc",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",2,32,"1: male","No errors.","Ysym"
"rkhGn4tek4hf",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",0,61,"2: female",NA,"not-Ysym"
"sJnzvIg1m2qg",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",1,39,"1: male","Thanks for the opportunity","None"
"tTHngZqqCPeI",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",0,20,"1: male",NA,"not-Ysym"
"uLwsQT1V12w0",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",1,21,"1: male",NA,"None"
"uwTKyIk9XORI",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",0,50,"1: male",NA,"not-Ysym"
"wGzpuP1XyJ78",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",0,41,"1: male",NA,"not-Ysym"
"wPkXkcnylkOn",12,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Symmetry.svg",2,66,"2: female",NA,"Ysym"
"1QWteqcNH28d",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",0,52,"1: male",NA,"not-Ysym"
"1j7bWCmcU4G8",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",0,47,"2: female",NA,"not-Ysym"
"4Wtlq76CD37I",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",2,40,"1: male","no issues","Ysym"
"4mmDVBqqu5eY",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",2,32,"1: male","no errors","Ysym"
"5HFXl7qcuZO9",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",0,74,"2: female","N/A","not-Ysym"
"63ocY93hzAxt",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",2,23,"1: male",NA,"Ysym"
"BfvasbskAgfD",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",1,52,"2: female","The study was fine.. Thank you","None"
"COv5qlTrSGCX",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",1,38,"2: female","none","None"
"DIPIkIrEsc0t",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",0,31,"1: male","no problems to report on this study.","not-Ysym"
"DSfIpaVDC02E",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",2,27,"1: male",NA,"Ysym"
"DixbLrGemMFJ",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",2,31,"1: male",NA,"Ysym"
"Dx9FYWZTJDQ6",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",0,24,"3: non-binary",NA,"not-Ysym"
"E6NECHAP9nR5",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",2,19,"1: male",NA,"Ysym"
"JvPo3zWuHG8G",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",2,32,"2: female",NA,"Ysym"
"K4xJBItRzGD4",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",1,18,"1: male",NA,"None"
"NKJAzPLYodYM",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",2,45,"1: male",NA,"Ysym"
"OIox842CdoQz",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",0,51,"1: male",NA,"not-Ysym"
"QbLfXuBCMext",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",2,41,"1: male",NA,"Ysym"
"R5BGzqjBUyYz",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",1,30,"2: female",NA,"None"
"Uiv77qquL5Ao",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",1,28,"2: female",NA,"None"
"XOMfa3b50AL7",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",2,55,"2: female",NA,"Ysym"
"XRmS9QvevtgW",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",2,50,"1: male",NA,"Ysym"
"asfLNi3dzQvS",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",2,44,"1: male",NA,"Ysym"
"eAiTihFWxxww",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",0,83,"2: female",NA,"not-Ysym"
"gZ9RnVP37Urg",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",2,25,"2: female",NA,"Ysym"
"gt3juYcBmDNI",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",0,26,"2: female",NA,"not-Ysym"
"hWJtqNmslo4x",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",0,61,"2: female",NA,"not-Ysym"
"halqfM0zQHRi",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",0,25,"1: male",NA,"not-Ysym"
"ko8DhLwj1fGR",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",2,24,"2: female",NA,"Ysym"
"lJgtcJBjzise",13,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_Y_Translation.svg",0,33,"1: male",NA,"not-Ysym"
"8BRfezunA5An",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",0,36,"1: male",NA,"not-Ysym"
"AZE09BZynUO3",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",2,54,"1: male",NA,"Ysym"
"AgoHDDHNuw96",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",1,49,"1: male","no errors","None"
"AxX91Ux3wVsJ",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",2,36,"2: female","N/A - did not notice any errors","Ysym"
"BpT4UptOhO71",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",1,53,"1: male","none","None"
"EouzZ6j9W0CF",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",0,27,"2: female",NA,"not-Ysym"
"FEEicISk64Ji",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",2,54,"2: female","none","Ysym"
"GpZqLSVjUjAM",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",2,36,"1: male",NA,"Ysym"
"HlUQ2HAmhC6Q",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",1,35,"2: female",NA,"None"
"IUEFzMiIyOpv",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",0,34,"2: female",NA,"not-Ysym"
"J2WwDADXItLj",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",0,33,"1: male","None that had a significant impact on the study or my progression through the study","not-Ysym"
"LzFk4qUQUMAo",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",0,71,"2: female",NA,"not-Ysym"
"RhsnVM6B0gUz",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",2,32,"2: female",NA,"Ysym"
"TfuiWc4LEmUL",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",0,22,"1: male",NA,"not-Ysym"
"UC7AKWLqnQVY",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",1,30,"1: male","nil","None"
"XICY8XYIrVc5",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",2,28,"1: male",NA,"Ysym"
"XVAbQRxbQubg",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",0,49,"1: male",NA,"not-Ysym"
"XubbtLfPDcgO",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",0,29,"1: male",NA,"not-Ysym"
"YmCQEvSGpDkt",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",2,62,"1: male","NONE","Ysym"
"ZKMbblRWZ4pd",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",2,42,"1: male",NA,"Ysym"
"bTNLvEDjTt5N",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",2,31,"1: male",NA,"Ysym"
"giieDaR1eUrS",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",0,46,"1: male",NA,"not-Ysym"
"iTUQA5tPHNGV",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",0,35,"1: male",NA,"not-Ysym"
"jGTsYOIFkOrR",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",0,29,"1: male","No errors.","not-Ysym"
"nzAwo0w41Sg2",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",1,45,"1: male",NA,"None"
"ogJafzXmoVRc",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",0,61,"1: male",NA,"not-Ysym"
"rCboOaOySolq",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",0,30,"2: female",NA,"not-Ysym"
"sbWxtk9bFI6R",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",0,35,"1: male",NA,"not-Ysym"
"t5EcAXzBKQQQ",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",2,59,"1: male",NA,"Ysym"
"ybY2wJrg55LO",14,"1: I confirm","1: I will take it seriously","right","img/2D_Right_Y_Symmetry_X_Translation.svg",2,41,"2: female",NA,"Ysym"
